show_id,type,title,release_year,rating,duration,listed_in,duration_int,duration_type,genres,platform
s4235,Movie,Gina Yashere: Laughing to America,2013,TV-MA,68 min,Stand-Up Comedy,68,min,['Comedy'],Netflix
s4236,Movie,Gina Yashere: Skinny B*tch,2008,TV-MA,58 min,Stand-Up Comedy,58,min,['Comedy'],Netflix
s4237,Movie,Mexicanos de Bronce,2016,TV-MA,100 min,"Documentaries, International Movies, Music & Musicals",100,min,['Documentary'],Netflix
s4238,Movie,Sam Kinison: Breaking the Rules,1987,TV-MA,50 min,Stand-Up Comedy,50,min,['Comedy'],Netflix
s4239,Movie,Sam Kinison: Family Entertainment Hour,1991,TV-MA,49 min,Stand-Up Comedy,49,min,['Comedy'],Netflix
s4240,Movie,Sam Kinison: Live in Vegas,1991,TV-MA,71 min,Stand-Up Comedy,71,min,['Comedy'],Netflix
s4241,Movie,Sam Kinison: The Scream Continues,2016,TV-MA,29 min,Documentaries,29,min,['Documentary'],Netflix
s4242,Movie,Secrets in the Hot Spring,2018,TV-14,108 min,"Comedies, Horror Movies, International Movies",108,min,['Comedy'],Netflix
s4243,Movie,Taylor Swift reputation Stadium Tour,2018,TV-PG,125 min,Music & Musicals,125,min,['Other'],Netflix
s4244,Movie,The Seven Deadly Sins the Movie: Prisoners of the Sky,2018,TV-14,100 min,"Action & Adventure, Anime Features, International Movies",100,min,['Action/Thriller'],Netflix
s4245,Movie,Tim Allen: Men Are Pigs,1990,TV-MA,30 min,Stand-Up Comedy,30,min,['Comedy'],Netflix
s4246,Movie,Tim Allen: ReWires America,1991,TV-MA,30 min,Stand-Up Comedy,30,min,['Comedy'],Netflix
s4247,Movie,Tim Minchin And The Heritage Orchestra Live,2011,TV-MA,146 min,"Music & Musicals, Stand-Up Comedy",146,min,['Other'],Netflix
s4248,Movie,Tim Minchin: So F**king Rock,2008,TV-MA,127 min,"Music & Musicals, Stand-Up Comedy",127,min,['Other'],Netflix
s4249,Movie,Todd Glass: Stand-Up Special,2012,TV-MA,46 min,Stand-Up Comedy,46,min,['Comedy'],Netflix
s4250,Movie,Tom Papa Live in New York City,2011,TV-14,57 min,Stand-Up Comedy,57,min,['Comedy'],Netflix
s4251,TV Show,Pioneers: First Women Filmmakers*,1925,TV-14,1 Season,TV Shows,1,season,['TV Shows'],Netflix
s4252,TV Show,In Family We Trust,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s4253,Movie,A Twelve Year Night,2018,TV-MA,122 min,"Dramas, International Movies",122,min,['Drama'],Netflix
s4254,Movie,Black Mirror: Bandersnatch,2018,TV-MA,312 min,"Dramas, International Movies, Sci-Fi & Fantasy",312,min,['Drama'],Netflix
s4255,TV Show,Hashoter Hatov,2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",1,season,['Action/Thriller'],Netflix
s4256,Movie,Life Ki Toh Lag Gayi,2012,TV-MA,109 min,"Action & Adventure, Comedies, Dramas",109,min,['Action/Thriller'],Netflix
s4257,TV Show,Murder Mountain,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries",1,season,['Action/Thriller'],Netflix
s4258,TV Show,Selection Day,2018,TV-14,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",1,season,['International'],Netflix
s4259,Movie,The Birth Reborn 3,2018,TV-14,73 min,"Documentaries, International Movies",73,min,['Documentary'],Netflix
s4260,Movie,When Angels Sleep,2018,TV-MA,96 min,"Dramas, International Movies, Thrillers",96,min,['Drama'],Netflix
s4261,TV Show,Stand Up and Away! with Brian Regan,2018,TV-PG,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",1,season,['Comedy'],Netflix
s4262,TV Show,Way Back into Love,2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s4263,TV Show,Watership Down,2018,TV-PG,1 Season,"British TV Shows, International TV Shows, TV Action & Adventure",1,season,['International'],Netflix
s4264,TV Show,Demon's Path,2018,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s4265,TV Show,People Just Do Nothing,2018,TV-MA,5 Seasons,"British TV Shows, TV Comedies",5,season,['International'],Netflix
s4266,TV Show,Single Ladies Senior,2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s4267,TV Show,7 Days Out,2018,TV-PG,1 Season,Docuseries,1,season,['Documentary'],Netflix
s4268,Movie,Bad Seeds,2018,TV-MA,105 min,"Comedies, Dramas, International Movies",105,min,['Comedy'],Netflix
s4269,Movie,Bird Box,2018,R,124 min,"Dramas, Sci-Fi & Fantasy, Thrillers",124,min,['Drama'],Netflix
s4270,TV Show,Jojo's World,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s4271,TV Show,LAST HOPE,2018,TV-14,2 Seasons,"Anime Series, International TV Shows",2,season,['Sci-Fi/Fantasy'],Netflix
s4272,TV Show,Lion Pride,2017,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s4273,TV Show,Love @ Seventeen,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s4274,TV Show,Perfume,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s4275,TV Show,Sirius the Jaeger,2018,TV-MA,1 Season,"Anime Series, International TV Shows, TV Thrillers",1,season,['Sci-Fi/Fantasy'],Netflix
s4276,Movie,Struggle: The Life and Lost Art of Szukalski,2018,TV-MA,105 min,Documentaries,105,min,['Documentary'],Netflix
s4277,TV Show,Wolf,2018,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",1,season,['International'],Netflix
s4278,Movie,23:59,2011,R,78 min,"Horror Movies, International Movies",78,min,['Horror'],Netflix
s4279,Movie,Aggretsuko: We Wish You a Metal Christmas,2018,TV-PG,22 min,Movies,22,min,['Movies'],Netflix
s4280,TV Show,Fate/stay night: Unlimited Blade Works,2015,TV-14,2 Seasons,"Anime Series, International TV Shows",2,season,['Sci-Fi/Fantasy'],Netflix
s4281,Movie,Imperfect,2012,TV-MA,95 min,"Action & Adventure, International Movies",95,min,['Action/Thriller'],Netflix
s4282,Movie,Lang Tong,2015,TV-MA,82 min,"International Movies, Thrillers",82,min,['International'],Netflix
s4283,Movie,Miss J Contemplates Her Choice,2014,TV-MA,89 min,"Dramas, International Movies, Thrillers",89,min,['Drama'],Netflix
s4284,Movie,Ascharyachakit!,2018,TV-MA,90 min,"Dramas, Independent Movies, International Movies",90,min,['Drama'],Netflix
s4285,TV Show,Ellen DeGeneres: Relatable,2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",1,season,['Comedy'],Netflix
s4286,Movie,Lilli,2018,TV-MA,85 min,"Dramas, Independent Movies, International Movies",85,min,['Drama'],Netflix
s4287,Movie,Prince of Peoria: A Christmas Moose Miracle,2018,TV-G,29 min,"Children & Family Movies, Comedies",29,min,['Kids'],Netflix
s4288,Movie,Andhadhun,2018,TV-14,137 min,"Comedies, Dramas, International Movies",137,min,['Comedy'],Netflix
s4289,TV Show,Ashes of Love,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s4290,Movie,Dragons: Dawn of the Dragon Racers,2014,TV-PG,27 min,"Children & Family Movies, Comedies",27,min,['Kids'],Netflix
s4291,TV Show,DreamWorks Holiday Classics,2011,TV-PG,1 Season,"Kids' TV, TV Comedies",1,season,"['""Kids TV""']",Netflix
s4292,Movie,Kill the Messenger,2014,R,112 min,"Dramas, Thrillers",112,min,['Drama'],Netflix
s4293,Movie,Maps to the Stars,2014,R,112 min,"Comedies, Dramas",112,min,['Comedy'],Netflix
s4294,Movie,Springsteen on Broadway,2018,TV-MA,153 min,Music & Musicals,153,min,['Other'],Netflix
s4295,Movie,The Theory of Everything,2014,PG-13,123 min,"Dramas, Romantic Movies",123,min,['Drama'],Netflix
s4296,Movie,F.R.E.D.I.,2018,TV-PG,90 min,"Children & Family Movies, Sci-Fi & Fantasy",90,min,['Kids'],Netflix
s4297,TV Show,Flowers,2018,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies",2,season,['International'],Netflix
s4298,Movie,Kita Kita,2017,TV-14,84 min,"Comedies, Dramas, International Movies",84,min,['Comedy'],Netflix
s4299,Movie,Once in a Lifetime Sessions with George Ezra,2018,TV-MA,78 min,"Documentaries, Music & Musicals",78,min,['Documentary'],Netflix
s4300,Movie,Once in a Lifetime Sessions with Kasabian,2018,TV-MA,79 min,"Documentaries, Music & Musicals",79,min,['Documentary'],Netflix
s4301,Movie,Once in a Lifetime Sessions with OneRepublic,2018,TV-PG,73 min,"Documentaries, Music & Musicals",73,min,['Documentary'],Netflix
s4302,Movie,Once in a Lifetime Sessions with Snow Patrol,2018,TV-MA,83 min,"Documentaries, Music & Musicals",83,min,['Documentary'],Netflix
s4303,Movie,Sad Hill Unearthed,2017,TV-14,83 min,"Documentaries, International Movies",83,min,['Documentary'],Netflix
s4304,Movie,Vanjagar Ulagam,2018,TV-MA,145 min,"Dramas, International Movies, Thrillers",145,min,['Drama'],Netflix
s4305,TV Show,Hymn of Death,2018,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1,season,['International'],Netflix
s4306,TV Show,Inside the Real Narcos,2018,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",1,season,['International'],Netflix
s4307,Movie,ROMA,2018,R,135 min,"Dramas, Independent Movies, International Movies",135,min,['Drama'],Netflix
s4308,TV Show,The Fix,2018,TV-MA,1 Season,TV Comedies,1,season,['Comedy'],Netflix
s4309,TV Show,The Innocent Man,2018,TV-MA,1 Season,"Crime TV Shows, Docuseries",1,season,['Action/Thriller'],Netflix
s4310,TV Show,Tidelands,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s4311,TV Show,Travelers,2018,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",3,season,['Action/Thriller'],Netflix
s4312,TV Show,Voltron: Legendary Defender,2018,TV-Y7,8 Seasons,Kids' TV,8,season,"['""Kids TV""']",Netflix
s4313,TV Show,Back Street Girls -GOKUDOLS-,2018,TV-MA,1 Season,"Anime Series, International TV Shows",1,season,['Sci-Fi/Fantasy'],Netflix
s4314,Movie,"Out of Many, One",2018,TV-PG,35 min,Documentaries,35,min,['Documentary'],Netflix
s4315,Movie,Vir Das: Losing It,2018,TV-MA,68 min,Stand-Up Comedy,68,min,['Comedy'],Netflix
s4316,Movie,5 Star Christmas,2018,TV-14,96 min,"Comedies, International Movies",96,min,['Comedy'],Netflix
s4317,TV Show,Dogs of Berlin,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s4318,Movie,Dumplin',2018,PG-13,110 min,"Comedies, Dramas, Independent Movies",110,min,['Comedy'],Netflix
s4319,Movie,Free Rein: The Twelve Neighs of Christmas,2018,TV-G,58 min,"Children & Family Movies, Dramas",58,min,['Kids'],Netflix
s4320,Movie,Mowgli: Legend of the Jungle,2018,PG-13,105 min,"Action & Adventure, Children & Family Movies, Dramas",105,min,['Action/Thriller'],Netflix
s4321,TV Show,Neo Yokio,2018,TV-MA,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy, Teen TV Shows",2,season,['Comedy'],Netflix
s4322,TV Show,Pine Gap,2018,TV-MA,1 Season,"International TV Shows, TV Dramas",1,season,['International'],Netflix
s4323,Movie,ReMastered: Who Killed Jam Master Jay?,2018,TV-MA,59 min,"Documentaries, Music & Musicals",59,min,['Documentary'],Netflix
s4324,Movie,Super Monsters and the Wish Star,2018,TV-Y,28 min,Children & Family Movies,28,min,['Kids'],Netflix
s4325,Movie,The American Meme,2018,TV-MA,98 min,Documentaries,98,min,['Documentary'],Netflix
s4326,Movie,RUSSELL BRAND: RE:BIRTH,2018,TV-MA,63 min,Stand-Up Comedy,63,min,['Comedy'],Netflix
s4327,TV Show,The Sound of Your Heart: Reboot,2018,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, TV Comedies",2,season,['International'],Netflix
s4328,TV Show,Memories of the Alhambra,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",1,season,['Action/Thriller'],Netflix
s4329,Movie,Teefa in Trouble,2018,TV-14,155 min,"Action & Adventure, Comedies, International Movies",155,min,['Action/Thriller'],Netflix
s4330,Movie,A Beautiful Life,2011,TV-14,122 min,"Dramas, International Movies, Romantic Movies",122,min,['Drama'],Netflix
s4331,Movie,Accident,2009,TV-MA,87 min,"International Movies, Thrillers",87,min,['International'],Netflix
s4332,Movie,"Ayotzinapa, el paso de la tortuga",2018,TV-MA,73 min,"Documentaries, International Movies",73,min,['Documentary'],Netflix
s4333,Movie,Battle,2018,TV-MA,98 min,"Dramas, International Movies, Romantic Movies",98,min,['Drama'],Netflix
s4334,Movie,Blind Detective,2013,TV-MA,130 min,"Action & Adventure, Comedies, International Movies",130,min,['Action/Thriller'],Netflix
s4335,Movie,Break Up 100,2014,TV-14,105 min,"Comedies, International Movies, Romantic Movies",105,min,['Comedy'],Netflix
s4336,Movie,Chal Bhaag,2014,TV-14,110 min,"Comedies, Dramas, International Movies",110,min,['Comedy'],Netflix
s4337,Movie,Crossroads: One Two Jaga,2018,TV-14,81 min,"Dramas, International Movies",81,min,['Drama'],Netflix
s4338,Movie,Don't Go Breaking My Heart,2011,TV-PG,115 min,"Comedies, International Movies, Romantic Movies",115,min,['Comedy'],Netflix
s4339,Movie,Don't Go Breaking My Heart 2,2014,TV-14,113 min,"Comedies, International Movies, Romantic Movies",113,min,['Comedy'],Netflix
s4340,Movie,Faraar,2015,TV-14,146 min,"Action & Adventure, Dramas, International Movies",146,min,['Action/Thriller'],Netflix
s4341,TV Show,Haunted House,2017,TV-G,1 Season,"Kids' TV, Korean TV Shows",1,season,"['""Kids TV""']",Netflix
s4342,Movie,Helios,2015,TV-14,118 min,"Action & Adventure, International Movies",118,min,['Action/Thriller'],Netflix
s4343,Movie,Line Walker,2016,TV-MA,109 min,"Action & Adventure, Dramas, International Movies",109,min,['Action/Thriller'],Netflix
s4344,Movie,Look for a Star,2009,TV-14,117 min,"Comedies, International Movies, Romantic Movies",117,min,['Comedy'],Netflix
s4345,Movie,Oddbods: The Festive Menace,2018,TV-Y,23 min,Movies,23,min,['Movies'],Netflix
s4346,Movie,Once a Gangster,2010,TV-MA,95 min,"Action & Adventure, Comedies, International Movies",95,min,['Action/Thriller'],Netflix
s4347,Movie,Power Paandi,2017,TV-MA,124 min,"Dramas, Independent Movies, International Movies",124,min,['Drama'],Netflix
s4348,Movie,Roll With Me,2017,TV-MA,90 min,"Documentaries, Sports Movies",90,min,['Documentary'],Netflix
s4349,Movie,SDU: Sex Duties Unit,2013,TV-MA,96 min,"Comedies, International Movies",96,min,['Comedy'],Netflix
s4350,Movie,Set Off,2008,TV-MA,96 min,"Dramas, International Movies",96,min,['Drama'],Netflix
s4351,TV Show,1983,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s4352,Movie,A Christmas Prince: The Royal Wedding,2018,TV-PG,93 min,"Children & Family Movies, Dramas, Romantic Movies",93,min,['Kids'],Netflix
s4353,Movie,Angela's Christmas,2018,TV-Y,30 min,Children & Family Movies,30,min,['Kids'],Netflix
s4354,TV Show,Death by Magic,2018,TV-PG,1 Season,Reality TV,1,season,['Reality'],Netflix
s4355,Movie,El club de los insomnes,2018,TV-MA,82 min,"Dramas, International Movies",82,min,['Drama'],Netflix
s4356,Movie,Happy as Lazzaro,2018,PG-13,127 min,"Dramas, Independent Movies, International Movies",127,min,['Drama'],Netflix
s4357,TV Show,Love and Fortune,2018,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s4358,Movie,Manto,2018,TV-MA,114 min,"Dramas, Independent Movies, International Movies",114,min,['Drama'],Netflix
s4359,Movie,Rajma Chawal,2018,TV-MA,119 min,"Comedies, Dramas, International Movies",119,min,['Comedy'],Netflix
s4360,TV Show,Spy Kids: Mission Critical,2018,TV-Y7,2 Seasons,Kids' TV,2,season,"['""Kids TV""']",Netflix
s4361,Movie,The World Is Yours,2018,TV-MA,101 min,"Action & Adventure, Comedies, International Movies",101,min,['Action/Thriller'],Netflix
s4362,Movie,Time Share,2018,TV-MA,96 min,"Dramas, Independent Movies, International Movies",96,min,['Drama'],Netflix
s4363,TV Show,Bumping Mics with Jeff Ross & Dave Attell,2018,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",1,season,['Comedy'],Netflix
s4364,TV Show,Minecraft: Story Mode,2015,TV-PG,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s4365,Movie,My Little Pony Friendship Is Magic: Best Gift Ever,2018,TV-Y,44 min,Children & Family Movies,44,min,['Kids'],Netflix
s4366,TV Show,Frontier,2018,TV-MA,3 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",3,season,['International'],Netflix
s4367,TV Show,Fugitiva,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,season,['Action/Thriller'],Netflix
s4368,TV Show,Sick Note,2018,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies",2,season,['International'],Netflix
s4369,TV Show,Mystery Science Theater 3000: The Return,2018,TV-14,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy",2,season,['Comedy'],Netflix
s4370,Movie,The Christmas Chronicles,2018,TV-PG,104 min,"Children & Family Movies, Comedies",104,min,['Kids'],Netflix
s4371,Movie,The Tribe,2018,TV-MA,91 min,"Comedies, International Movies",91,min,['Comedy'],Netflix
s4372,TV Show,Kulipari: Dream Walker,2018,TV-Y7,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s4373,TV Show,Paap-O-Meter,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",1,season,"['""Kids TV""']",Netflix
s4374,Movie,Puppy Star Christmas,2018,PG,91 min,"Children & Family Movies, Comedies",91,min,['Kids'],Netflix
s4375,Movie,Sabrina,2018,TV-MA,114 min,"Horror Movies, International Movies",114,min,['Horror'],Netflix
s4376,Movie,Target,2018,TV-14,91 min,"Comedies, Horror Movies, International Movies",91,min,['Comedy'],Netflix
s4377,TV Show,The Final Table,2018,TV-PG,1 Season,Reality TV,1,season,['Reality'],Netflix
s4378,Movie,Trevor Noah: Son of Patricia,2018,TV-MA,64 min,Stand-Up Comedy,64,min,['Comedy'],Netflix
s4379,Movie,The Pixar Story,2007,G,89 min,Documentaries,89,min,['Documentary'],Netflix
s4380,TV Show,Eternal Love,2017,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s4381,TV Show,La Doña,2016,TV-14,1 Season,"Spanish-Language TV Shows, TV Dramas",1,season,['International'],Netflix
s4382,TV Show,Silvana Sin Lana,2016,TV-14,1 Season,"Romantic TV Shows, Spanish-Language TV Shows, TV Comedies",1,season,['Drama'],Netflix
s4383,Movie,Cam,2018,TV-MA,95 min,"Horror Movies, Independent Movies, Thrillers",95,min,['Horror'],Netflix
s4384,Movie,Nothing to Hide,2018,TV-MA,94 min,"Comedies, Dramas, International Movies",94,min,['Comedy'],Netflix
s4385,TV Show,Ponysitters Club,2018,TV-G,2 Seasons,"Kids' TV, TV Dramas",2,season,"['""Kids TV""']",Netflix
s4386,Movie,The Ballad of Buster Scruggs,2018,R,133 min,"Comedies, Dramas",133,min,['Comedy'],Netflix
s4387,Movie,The Princess Switch,2018,TV-G,102 min,"Children & Family Movies, Dramas, Romantic Movies",102,min,['Kids'],Netflix
s4388,TV Show,Vai Anitta,2018,TV-MA,1 Season,"Docuseries, International TV Shows, Reality TV",1,season,['Documentary'],Netflix
s4389,Movie,Aalorukkam,2018,TV-PG,122 min,"Dramas, Independent Movies, International Movies",122,min,['Drama'],Netflix
s4390,TV Show,Beyblade Burst Evolution,2017,TV-Y,1 Season,"Anime Series, Kids' TV",1,season,['Sci-Fi/Fantasy'],Netflix
s4391,Movie,Christmas Wedding Planner,2017,PG,86 min,"Comedies, International Movies, Romantic Movies",86,min,['Comedy'],Netflix
s4392,Movie,Halkaa,2018,TV-14,111 min,"Comedies, Dramas, Independent Movies",111,min,['Comedy'],Netflix
